Time Scale; Number of Packets; Total data (b); 
2524.000000; 3000; 2247519; 
2525.000000; 3000; 2247066; 
2526.000000; 3000; 2241935; 
2527.000000; 3000; 2251150; 
2528.000000; 3000; 2256114; 
2529.000000; 3000; 2243147; 
2530.000000; 1800; 1350714; 
2531.000000; 1800; 1344360; 
2532.000000; 3000; 2241714; 
2533.000000; 3000; 2244763; 
2534.000000; 3000; 2248857; 
2535.000000; 3000; 2247518; 
2536.000000; 3000; 2248965; 
2537.000000; 3000; 2249264; 
2538.000000; 3000; 2248700; 
2539.000000; 3000; 2249892; 
2540.000000; 2040; 1546542; 
2541.000000; 1800; 1351515; 
2542.000000; 3000; 2244133; 
2543.000000; 3000; 2243473; 
2544.000000; 3000; 2235123; 
2545.000000; 3000; 2244381; 
2546.000000; 3000; 2249580; 
2547.000000; 3000; 2250159; 
2548.000000; 3000; 2247280; 
2549.000000; 2880; 2159980; 
2550.000000; 1920; 1430373; 
2551.000000; 1800; 1345181; 
2552.000000; 3000; 2257125; 
2553.000000; 3000; 2255284; 
2554.000000; 3000; 2245820; 
2555.000000; 3000; 2252134; 
2556.000000; 3000; 2239881; 
2557.000000; 3000; 2231923; 
2558.000000; 3000; 2251477; 
2559.000000; 2519; 1883132; 
2560.000000; 1800; 1350782; 
2561.000000; 1800; 1330177; 
2562.000000; 3000; 2245697; 
2563.000000; 3000; 2254113; 
2564.000000; 3000; 2242388; 
2565.000000; 3000; 2252833; 
2566.000000; 3000; 2259675; 
2567.000000; 3000; 2255041; 
2568.000000; 3000; 2248166; 
2569.000000; 2760; 2064230; 
2570.000000; 1920; 1431825; 
2571.000000; 1800; 1346677; 
2572.000000; 2880; 2159459; 
2573.000000; 3000; 2239382; 
2574.000000; 3000; 2261983; 
2575.000000; 3000; 2245640; 
2576.000000; 3000; 2242329; 
2577.000000; 3000; 2247725; 
2578.000000; 3000; 2251129; 
2579.000000; 2760; 2068733; 
2580.000000; 1920; 1425427; 
2581.000000; 1800; 1350496; 
2582.000000; 3000; 2257273; 
2583.000000; 3000; 2231740; 
2584.000000; 3000; 2252733; 
2585.000000; 3000; 2237507; 
2586.000000; 3000; 2254262; 
2587.000000; 3000; 2240639; 
2588.000000; 3000; 2247953; 
2589.000000; 3000; 2241053; 
2590.000000; 1800; 1343786; 
2591.000000; 1800; 1350254; 
2592.000000; 3000; 2261825; 
2593.000000; 3000; 2247029; 
2594.000000; 3000; 2267284; 
2595.000000; 3000; 2254413; 
2596.000000; 3000; 2247163; 
2597.000000; 3000; 2243758; 
2598.000000; 3000; 2247089; 
2599.000000; 2639; 1978640; 
2600.000000; 2040; 1517344; 
2601.000000; 1800; 1348834; 
2602.000000; 2639; 1972809; 
2603.000000; 3000; 2248550; 
2604.000000; 3000; 2252005; 
2605.000000; 3000; 2250860; 
2606.000000; 3000; 2247358; 
2607.000000; 3000; 2266259; 
2608.000000; 3000; 2241405; 
2609.000000; 2519; 1885815; 
2610.000000; 1920; 1448389; 
2611.000000; 1800; 1350845; 
2612.000000; 3000; 2255031; 
2613.000000; 3000; 2261340; 
2614.000000; 3000; 2253523; 
2615.000000; 3000; 2268856; 
2616.000000; 3000; 2239507; 
2617.000000; 3000; 2244726; 
2618.000000; 3000; 2247005; 
2619.000000; 3000; 2246221; 
2620.000000; 2159; 1612532; 
2621.000000; 1800; 1351265; 
2622.000000; 3000; 2235126; 
2623.000000; 3000; 2254164; 
2624.000000; 3000; 2233433; 
2625.000000; 3000; 2244665; 
2626.000000; 3000; 2253552; 
2627.000000; 3000; 2244006; 
2628.000000; 3000; 2253180; 
2629.000000; 3000; 2260711; 
2630.000000; 2159; 1620043; 
2631.000000; 1800; 1347353; 
2632.000000; 3000; 2264361; 
2633.000000; 3000; 2245376; 
2634.000000; 3000; 2252593; 
2635.000000; 3000; 2250017; 
2636.000000; 3000; 2250639; 
2637.000000; 3000; 2237109; 
2638.000000; 3000; 2256883; 
2639.000000; 3000; 2240507; 
2640.000000; 1920; 1442173; 
2641.000000; 1800; 1341644; 
2642.000000; 3000; 2243456; 
2643.000000; 3000; 2239791; 
2644.000000; 3000; 2250050; 
2645.000000; 3000; 2253762; 
2646.000000; 3000; 2251673; 
2647.000000; 3000; 2246364; 
2648.000000; 3000; 2249208; 
2649.000000; 3000; 2256672; 
2650.000000; 2040; 1519111; 
2651.000000; 1800; 1348900; 
2652.000000; 3000; 2245977; 
2653.000000; 3000; 2235401; 
2654.000000; 3000; 2247765; 
2655.000000; 3000; 2245855; 
2656.000000; 3000; 2253064; 
2657.000000; 3000; 2245355; 
2658.000000; 3000; 2241817; 
2659.000000; 3000; 2266676; 
2660.000000; 1800; 1356937; 
2661.000000; 1800; 1338782; 
2662.000000; 3000; 2257168; 
2663.000000; 3000; 2256393; 
2664.000000; 3000; 2246946; 
2665.000000; 3000; 2248361; 
2666.000000; 3000; 2244270; 
2667.000000; 3000; 2247029; 
2668.000000; 3000; 2259143; 
2669.000000; 2400; 1802917; 
2670.000000; 1800; 1353731; 
2671.000000; 1800; 1358582; 
2672.000000; 3000; 2253921; 
2673.000000; 3000; 2247277; 
2674.000000; 3000; 2249494; 
2675.000000; 3000; 2230369; 
2676.000000; 3000; 2250446; 
2677.000000; 3000; 2254955; 
2678.000000; 3000; 2249678; 
2679.000000; 2639; 1976602; 
2680.000000; 1800; 1357423; 
2681.000000; 1800; 1358487; 
2682.000000; 3000; 2254914; 
2683.000000; 3000; 2257098; 
2684.000000; 3000; 2246602; 
2685.000000; 3000; 2255583; 
2686.000000; 3000; 2236249; 
2687.000000; 3000; 2247457; 
2688.000000; 3000; 2252421; 
2689.000000; 3000; 2244738; 
2690.000000; 2159; 1626036; 
2691.000000; 1800; 1352688; 
2692.000000; 3000; 2251922; 
2693.000000; 3000; 2248659; 
2694.000000; 3000; 2248165; 
2695.000000; 3000; 2242509; 
2696.000000; 3000; 2246988; 
2697.000000; 3000; 2241387; 
2698.000000; 3000; 2253053; 
2699.000000; 2760; 2067969; 
2700.000000; 1800; 1346500; 
2701.000000; 1800; 1358555; 
2702.000000; 3000; 2251717; 
2703.000000; 3000; 2258235; 
2704.000000; 3000; 2253637; 
2705.000000; 3000; 2259398; 
2706.000000; 3000; 2244785; 
2707.000000; 3000; 2254795; 
2708.000000; 3000; 2244334; 
2709.000000; 2760; 2072069; 
2710.000000; 1920; 1442438; 
2711.000000; 1800; 1343717; 
2712.000000; 3000; 2236605; 
2713.000000; 3000; 2252418; 
2714.000000; 3000; 2244411; 
2715.000000; 3000; 2254199; 
2716.000000; 3000; 2252040; 
2717.000000; 3000; 2253647; 
2718.000000; 3000; 2256997; 
2719.000000; 3000; 2258294; 
2720.000000; 2159; 1626687; 
2721.000000; 1800; 1352704; 
2722.000000; 2880; 2170373; 
2723.000000; 3000; 2242250; 
2724.000000; 3000; 2254211; 
2725.000000; 3000; 2259442; 
2726.000000; 3000; 2252039; 
2727.000000; 3000; 2252385; 
2728.000000; 3000; 2241656; 
2729.000000; 2639; 1993186; 
2730.000000; 2040; 1519847; 
2731.000000; 1800; 1348986; 
2732.000000; 3000; 2252995; 
2733.000000; 3000; 2255853; 
2734.000000; 3000; 2242879; 
2735.000000; 3000; 2238299; 
2736.000000; 3000; 2246500; 
2737.000000; 3000; 2246096; 
2738.000000; 3000; 2243179; 
2739.000000; 2760; 2053160; 
2740.000000; 1920; 1428172; 
2741.000000; 1800; 1357473; 
2742.000000; 3000; 2260228; 
2743.000000; 3000; 2255293; 
2744.000000; 3000; 2248250; 
2745.000000; 3000; 2245771; 
2746.000000; 3000; 2255976; 
2747.000000; 3000; 2257047; 
2748.000000; 3000; 2254581; 
2749.000000; 3000; 2234508; 
2750.000000; 2040; 1531179; 
2751.000000; 1800; 1343446; 
2752.000000; 3000; 2250339; 
2753.000000; 3000; 2245800; 
2754.000000; 3000; 2255797; 
2755.000000; 3000; 2232074; 
2756.000000; 3000; 2228779; 
2757.000000; 3000; 2249916; 
2758.000000; 3000; 2244503; 
2759.000000; 2760; 2068661; 
2760.000000; 2280; 1708752; 
2761.000000; 1800; 1347098; 
2762.000000; 3000; 2237243; 
2763.000000; 3000; 2259934; 
2764.000000; 3000; 2255891; 
2765.000000; 3000; 2250674; 
2766.000000; 3000; 2252414; 
2767.000000; 3000; 2247296; 
2768.000000; 3000; 2250871; 
2769.000000; 2880; 2144000; 
2770.000000; 2159; 1620180; 
2771.000000; 1800; 1347204; 
2772.000000; 3000; 2244110; 
2773.000000; 3000; 2266674; 
2774.000000; 3000; 2251385; 
2775.000000; 3000; 2250416; 
2776.000000; 3000; 2245591; 
2777.000000; 3000; 2258563; 
2778.000000; 3000; 2256192; 
2779.000000; 3000; 2260976; 
2780.000000; 2280; 1706817; 
2781.000000; 1800; 1353512; 
2782.000000; 3000; 2253335; 
2783.000000; 3000; 2255186; 
2784.000000; 3000; 2262559; 
2785.000000; 3000; 2246482; 
2786.000000; 3000; 2240552; 
2787.000000; 3000; 2265396; 
2788.000000; 3000; 2250685; 
2789.000000; 3000; 2253459; 
2790.000000; 2040; 1524949; 
2791.000000; 1800; 1342375; 
2792.000000; 3000; 2236259; 
2793.000000; 3000; 2240817; 
2794.000000; 3000; 2246430; 
2795.000000; 3000; 2252368; 
2796.000000; 3000; 2248026; 
2797.000000; 3000; 2253403; 
2798.000000; 3000; 2237461; 
2799.000000; 2760; 2071584; 
2800.000000; 1800; 1346479; 
2801.000000; 1800; 1348626; 
2802.000000; 3000; 2240538; 
2803.000000; 3000; 2240358; 
2804.000000; 3000; 2255569; 
2805.000000; 3000; 2253642; 
2806.000000; 3000; 2254044; 
2807.000000; 3000; 2256681; 
2808.000000; 3000; 2237892; 
2809.000000; 2639; 1984313; 
2810.000000; 1800; 1356489; 
2811.000000; 1800; 1351245; 
2812.000000; 3000; 2233486; 
2813.000000; 3000; 2241454; 
2814.000000; 3000; 2237470; 
2815.000000; 3000; 2229812; 
2816.000000; 3000; 2258926; 
2817.000000; 3000; 2239683; 
2818.000000; 3000; 2254844; 
2819.000000; 3000; 2253799; 
2820.000000; 2040; 1528013; 
2821.000000; 1800; 1351773; 
2822.000000; 3000; 2231911; 
2823.000000; 3000; 2235510; 
2824.000000; 3000; 2243860; 
2825.000000; 3000; 2241074; 
2826.000000; 3000; 2249065; 
2827.000000; 3000; 2247095; 
2828.000000; 3000; 2251923; 
2829.000000; 3000; 2250727; 
2830.000000; 1920; 1436095; 
2831.000000; 1800; 1346962; 
2832.000000; 3000; 2243487; 
2833.000000; 3000; 2252485; 
2834.000000; 3000; 2249722; 
2835.000000; 3000; 2238602; 
2836.000000; 3000; 2238906; 
2837.000000; 3000; 2252789; 
2838.000000; 3000; 2262915; 
2839.000000; 2760; 2090212; 
2840.000000; 1920; 1430472; 
2841.000000; 1800; 1345022; 
2842.000000; 3000; 2236852; 
2843.000000; 3000; 2245765; 
2844.000000; 3000; 2253906; 
2845.000000; 3000; 2250821; 
2846.000000; 3000; 2251095; 
2847.000000; 3000; 2256496; 
2848.000000; 3000; 2247909; 
2849.000000; 2519; 1884143; 
2850.000000; 1920; 1440949; 
2851.000000; 1800; 1341728; 
2852.000000; 3000; 2234785; 
2853.000000; 3000; 2244399; 
2854.000000; 3000; 2242986; 
2855.000000; 3000; 2255003; 
2856.000000; 3000; 2248644; 
2857.000000; 3000; 2244972; 
2858.000000; 3000; 2252754; 
2859.000000; 3000; 2237239; 
2860.000000; 1800; 1354547; 
2861.000000; 1800; 1361075; 
2862.000000; 3000; 2239798; 
2863.000000; 3000; 2246065; 
2864.000000; 3000; 2242444; 
2865.000000; 3000; 2246560; 
2866.000000; 3000; 2242597; 
2867.000000; 3000; 2247401; 
2868.000000; 3000; 2247612; 
2869.000000; 2639; 1967845; 
2870.000000; 1800; 1356169; 
2871.000000; 1800; 1337208; 
2872.000000; 3000; 2241955; 
2873.000000; 3000; 2253982; 
2874.000000; 3000; 2248832; 
2875.000000; 3000; 2255370; 
2876.000000; 3000; 2257429; 
2877.000000; 3000; 2230591; 
2878.000000; 3000; 2240581; 
2879.000000; 3000; 2242688; 
2880.000000; 1920; 1443119; 
2881.000000; 1800; 1347528; 
2882.000000; 3000; 2255605; 
2883.000000; 3000; 2235596; 
2884.000000; 3000; 2250878; 
2885.000000; 3000; 2235805; 
2886.000000; 3000; 2243116; 
2887.000000; 3000; 2251594; 
2888.000000; 3000; 2232990; 
2889.000000; 2639; 1982310; 
2890.000000; 1800; 1340418; 
2891.000000; 1800; 1358578; 
2892.000000; 3000; 2241137; 
2893.000000; 3000; 2235684; 
2894.000000; 3000; 2251393; 
2895.000000; 3000; 2266700; 
2896.000000; 3000; 2241109; 
2897.000000; 3000; 2256387; 
2898.000000; 3000; 2248771; 
2899.000000; 3000; 2265130; 
2900.000000; 2280; 1711284; 
2901.000000; 1800; 1350414; 
2902.000000; 3000; 2253233; 
2903.000000; 3000; 2257382; 
2904.000000; 3000; 2253797; 
2905.000000; 3000; 2250800; 
2906.000000; 3000; 2259047; 
2907.000000; 3000; 2259928; 
2908.000000; 3000; 2241265; 
2909.000000; 2760; 2057081; 
2910.000000; 2040; 1517775; 
2911.000000; 1800; 1337495; 
2912.000000; 3000; 2247036; 
2913.000000; 3000; 2254512; 
2914.000000; 3000; 2246773; 
2915.000000; 3000; 2236917; 
2916.000000; 3000; 2236868; 
2917.000000; 3000; 2253893; 
2918.000000; 3000; 2249846; 
2919.000000; 3000; 2241229; 
2920.000000; 1800; 1344812; 
2921.000000; 1800; 1358091; 
2922.000000; 3000; 2234779; 
2923.000000; 3000; 2242559; 
2924.000000; 3000; 2251100; 
2925.000000; 3000; 2244182; 
2926.000000; 3000; 2265870; 
2927.000000; 3000; 2250984; 
2928.000000; 3000; 2245739; 
2929.000000; 3000; 2257571; 
2930.000000; 1800; 1343122; 
2931.000000; 1800; 1348174; 
2932.000000; 3000; 2255182; 
2933.000000; 3000; 2257898; 
2934.000000; 3000; 2242915; 
2935.000000; 3000; 2249691; 
2936.000000; 3000; 2240651; 
2937.000000; 3000; 2251611; 
2938.000000; 3000; 2249773; 
2939.000000; 3000; 2258630; 
2940.000000; 2040; 1534319; 
2941.000000; 1800; 1349385; 
2942.000000; 3000; 2239033; 
2943.000000; 3000; 2247579; 
2944.000000; 3000; 2260614; 
2945.000000; 3000; 2254905; 
2946.000000; 3000; 2244299; 
2947.000000; 3000; 2249915; 
2948.000000; 3000; 2253677; 
2949.000000; 2280; 1717256; 
2950.000000; 1920; 1436444; 
2951.000000; 1800; 1346683; 
2952.000000; 3000; 2249703; 
2953.000000; 3000; 2239342; 
2954.000000; 3000; 2238732; 
2955.000000; 3000; 2241850; 
2956.000000; 3000; 2241533; 
2957.000000; 3000; 2254462; 
2958.000000; 3000; 2241566; 
2959.000000; 2760; 2066467; 
2960.000000; 1800; 1337203; 
2961.000000; 1800; 1339076; 
2962.000000; 3000; 2246491; 
2963.000000; 3000; 2259101; 
2964.000000; 3000; 2264782; 
2965.000000; 3000; 2224318; 
2966.000000; 3000; 2240265; 
2967.000000; 3000; 2252978; 
2968.000000; 3000; 2251142; 
2969.000000; 2760; 2071599; 
2970.000000; 1800; 1358989; 
2971.000000; 1800; 1350207; 
2972.000000; 3000; 2236858; 
2973.000000; 3000; 2249407; 
2974.000000; 3000; 2250967; 
2975.000000; 3000; 2251288; 
2976.000000; 3000; 2251312; 
2977.000000; 3000; 2248488; 
2978.000000; 3000; 2259052; 
2979.000000; 3000; 2243408; 
2980.000000; 2040; 1512550; 
2981.000000; 1800; 1344247; 
2982.000000; 3000; 2252003; 
2983.000000; 3000; 2242862; 
2984.000000; 3000; 2260353; 
2985.000000; 3000; 2252553; 
2986.000000; 3000; 2240364; 
2987.000000; 3000; 2250704; 
2988.000000; 3000; 2249700; 
2989.000000; 3000; 2244785; 
2990.000000; 2040; 1521129; 
2991.000000; 1800; 1343952; 
2992.000000; 3000; 2249066; 
2993.000000; 3000; 2241940; 
2994.000000; 3000; 2240145; 
2995.000000; 3000; 2244017; 
2996.000000; 3000; 2247077; 
2997.000000; 3000; 2258290; 
2998.000000; 3000; 2253952; 
2999.000000; 2639; 1968488; 
3000.000000; 2159; 1610898; 
