Time Scale; Number of Packets; Total data; 
2058; 95810; 4790115.000000; 
2059; 96119; 4807315.000000; 
2060; 95793; 4790050.000000; 
2061; 96048; 4802565.000000; 
2062; 95804; 4790815.000000; 
2063; 95997; 4800665.000000; 
2064; 95845; 4792350.000000; 
2065; 95807; 4791215.000000; 
2066; 96058; 4803115.000000; 
2067; 95803; 4790765.000000; 
2068; 96114; 4806450.000000; 
2069; 96129; 4806615.000000; 
2070; 96061; 4803565.000000; 
2071; 95806; 4790415.000000; 
2072; 96030; 4802065.000000; 
2073; 95667; 4784100.000000; 
2074; 96065; 4804315.000000; 
2075; 95705; 4785715.000000; 
2076; 96066; 4803565.000000; 
2077; 95780; 4789650.000000; 
2078; 96006; 4800815.000000; 
2079; 95847; 4792565.000000; 
2080; 95785; 4789865.000000; 
2081; 96066; 4803750.000000; 
2082; 95803; 4790665.000000; 
2083; 96037; 4802665.000000; 
2084; 95782; 4789865.000000; 
2085; 96079; 4804200.000000; 
2086; 95775; 4789365.000000; 
2087; 96064; 4803665.000000; 
2088; 95788; 4790365.000000; 
2089; 96059; 4803265.000000; 
2090; 95804; 4791050.000000; 
2091; 96044; 4802665.000000; 
2092; 95818; 4790365.000000; 
2093; 96019; 4802415.000000; 
2094; 95816; 4791000.000000; 
2095; 95808; 4791365.000000; 
2096; 96056; 4802915.000000; 
2097; 95776; 4789415.000000; 
2098; 96052; 4802950.000000; 
2099; 95804; 4790515.000000; 
2100; 96068; 4804215.000000; 
2101; 95797; 4790865.000000; 
2102; 96048; 4802950.000000; 
2103; 95677; 4784415.000000; 
2104; 96049; 4803015.000000; 
2105; 95785; 4790015.000000; 
2106; 96046; 4803000.000000; 
2107; 95789; 4790215.000000; 
2108; 96021; 4801465.000000; 
2109; 95818; 4791065.000000; 
2110; 95834; 4792500.000000; 
2111; 96030; 4801465.000000; 
2112; 95786; 4790015.000000; 
2113; 96052; 4802865.000000; 
2114; 95798; 4790750.000000; 
2115; 96072; 4804215.000000; 
2116; 95789; 4789965.000000; 
2117; 96069; 4803465.000000; 
2118; 95800; 4790750.000000; 
2119; 96243; 4812715.000000; 
2120; 95795; 4790565.000000; 
2121; 96068; 4804165.000000; 
2122; 95796; 4790615.000000; 
2123; 96023; 4801850.000000; 
2124; 95811; 4791115.000000; 
2125; 95854; 4793465.000000; 
2126; 96008; 4800865.000000; 
2127; 95812; 4791000.000000; 
2128; 96059; 4803315.000000; 
2129; 95794; 4790515.000000; 
2130; 96040; 4802565.000000; 
2131; 95800; 4790515.000000; 
2132; 96056; 4803050.000000; 
2133; 95657; 4783665.000000; 
2134; 96048; 4802915.000000; 
2135; 95785; 4789865.000000; 
2136; 96039; 4802400.000000; 
2137; 95800; 4791215.000000; 
2138; 96053; 4803115.000000; 
2139; 95816; 4791065.000000; 
2140; 95837; 4792500.000000; 
2141; 95986; 4799415.000000; 
2142; 95807; 4791215.000000; 
2143; 96067; 4803665.000000; 
2144; 95796; 4790350.000000; 
2145; 96072; 4804515.000000; 
2146; 95761; 4788565.000000; 
2147; 96042; 4802965.000000; 
2148; 95775; 4789300.000000; 
2149; 96059; 4803615.000000; 
2150; 95798; 4790665.000000; 
2151; 96042; 4802465.000000; 
2152; 95800; 4790465.000000; 
2153; 96039; 4802300.000000; 
2154; 95786; 4789815.000000; 
2155; 95865; 4793815.000000; 
2156; 95961; 4798465.000000; 
2157; 95787; 4790250.000000; 
2158; 96053; 4803165.000000; 
2159; 95782; 4789715.000000; 
2160; 96052; 4803165.000000; 
2161; 95793; 4790200.000000; 
2162; 96041; 4802615.000000; 
2163; 95698; 4785965.000000; 
2164; 96043; 4802715.000000; 
2165; 95793; 4790250.000000; 
2166; 96044; 4803015.000000; 
2167; 95599; 4780665.000000; 
2168; 96043; 4802615.000000; 
2169; 95811; 4790965.000000; 
2170; 95866; 4793900.000000; 
2171; 95978; 4799315.000000; 
2172; 95791; 4789965.000000; 
2173; 96073; 4804265.000000; 
2174; 95793; 4789950.000000; 
2175; 96057; 4803415.000000; 
2176; 95800; 4790265.000000; 
2177; 96037; 4802515.000000; 
2178; 95788; 4790000.000000; 
2179; 96257; 4813115.000000; 
2180; 95777; 4789665.000000; 
2181; 96033; 4802465.000000; 
2182; 95805; 4790700.000000; 
2183; 96046; 4802815.000000; 
2184; 95796; 4790315.000000; 
2185; 95896; 4795515.000000; 
2186; 95952; 4797850.000000; 
2187; 95805; 4791065.000000; 
2188; 96079; 4804415.000000; 
2189; 95802; 4790615.000000; 
2190; 96051; 4803065.000000; 
2191; 95797; 4790750.000000; 
2192; 96048; 4802815.000000; 
2193; 95659; 4783265.000000; 
2194; 96066; 4803865.000000; 
2195; 95787; 4789900.000000; 
2196; 96070; 4803715.000000; 
2197; 95786; 4789865.000000; 
2198; 96043; 4802665.000000; 
2199; 95791; 4790050.000000; 
2200; 95912; 4796165.000000; 
2201; 95941; 4797365.000000; 
2202; 95789; 4790265.000000; 
2203; 96077; 4804350.000000; 
2204; 95772; 4789015.000000; 
2205; 96068; 4803965.000000; 
2206; 95791; 4790415.000000; 
2207; 96062; 4803150.000000; 
2208; 95800; 4790615.000000; 
2209; 96068; 4804315.000000; 
2210; 95783; 4789615.000000; 
2211; 96059; 4803515.000000; 
2212; 95790; 4789900.000000; 
2213; 96046; 4802865.000000; 
2214; 95798; 4790015.000000; 
2215; 95910; 4796265.000000; 
2216; 95944; 4797200.000000; 
2217; 95791; 4790165.000000; 
2218; 96078; 4804165.000000; 
2219; 95800; 4790265.000000; 
2220; 96064; 4803700.000000; 
2221; 95805; 4790715.000000; 
2222; 96038; 4802615.000000; 
2223; 95664; 4783965.000000; 
2224; 96050; 4802900.000000; 
2225; 95787; 4789865.000000; 
2226; 96043; 4802965.000000; 
2227; 95810; 4791015.000000; 
2228; 96057; 4803265.000000; 
2229; 95784; 4790000.000000; 
2230; 95775; 4789465.000000; 
2231; 95931; 4796815.000000; 
2232; 95827; 4791565.000000; 
2233; 96040; 4802350.000000; 
2234; 95797; 4790615.000000; 
2235; 96056; 4803015.000000; 
2236; 95790; 4790065.000000; 
2237; 96054; 4803650.000000; 
2238; 95808; 4790415.000000; 
2239; 96200; 4810715.000000; 
2240; 95801; 4791315.000000; 
2241; 95959; 4798400.000000; 
2242; 95804; 4790715.000000; 
2243; 96052; 4803215.000000; 
2244; 95799; 4790415.000000; 
2245; 95895; 4795400.000000; 
2246; 95959; 4798165.000000; 
2247; 95795; 4790465.000000; 
2248; 96065; 4803715.000000; 
2249; 95800; 4790315.000000; 
2250; 96073; 4804100.000000; 
2251; 95787; 4790215.000000; 
2252; 96067; 4804015.000000; 
2253; 95663; 4783665.000000; 
2254; 96049; 4803350.000000; 
2255; 95788; 4789665.000000; 
2256; 96057; 4803565.000000; 
2257; 95804; 4790915.000000; 
2258; 96038; 4802350.000000; 
2259; 95800; 4790765.000000; 
2260; 95884; 4794715.000000; 
2261; 95968; 4798515.000000; 
2262; 95811; 4791300.000000; 
2263; 96075; 4803965.000000; 
2264; 95787; 4790165.000000; 
2265; 96037; 4802665.000000; 
2266; 95795; 4790115.000000; 
2267; 96053; 4802950.000000; 
2268; 95798; 4790315.000000; 
2269; 96065; 4803815.000000; 
2270; 95806; 4790715.000000; 
2271; 96057; 4803400.000000; 
2272; 95789; 4789915.000000; 
2273; 96040; 4802415.000000; 
2274; 95796; 4790415.000000; 
2275; 95890; 4795350.000000; 
2276; 95959; 4798165.000000; 
2277; 95798; 4790465.000000; 
2278; 96082; 4804515.000000; 
2279; 95787; 4790050.000000; 
2280; 96065; 4803665.000000; 
2281; 95800; 4790665.000000; 
2282; 96043; 4802515.000000; 
2283; 95726; 4786915.000000; 
2284; 96049; 4802900.000000; 
2285; 95792; 4790015.000000; 
2286; 96058; 4803665.000000; 
2287; 95804; 4790615.000000; 
2288; 96047; 4803350.000000; 
2289; 95783; 4789615.000000; 
2290; 95935; 4797565.000000; 
2291; 95924; 4796265.000000; 
2292; 95806; 4790700.000000; 
2293; 96051; 4803065.000000; 
2294; 95802; 4791015.000000; 
2295; 96064; 4803865.000000; 
2296; 95772; 4789150.000000; 
2297; 96058; 4803615.000000; 
2298; 95791; 4790065.000000; 
2299; 96202; 4811065.000000; 
2300; 95797; 4790315.000000; 
2301; 96054; 4802950.000000; 
2302; 95786; 4790215.000000; 
2303; 96083; 4804515.000000; 
2304; 95790; 4790265.000000; 
2305; 95958; 4798500.000000; 
2306; 95886; 4794715.000000; 
2307; 95786; 4790015.000000; 
2308; 96075; 4804265.000000; 
2309; 95798; 4790200.000000; 
2310; 94898; 4745665.000000; 
2311; 95808; 4791515.000000; 
2312; 96065; 4803515.000000; 
2313; 95641; 4782500.000000; 
2314; 96053; 4802965.000000; 
2315; 95796; 4790315.000000; 
2316; 96054; 4803115.000000; 
2317; 95804; 4791050.000000; 
2318; 96058; 4803465.000000; 
2319; 95761; 4788865.000000; 
2320; 95891; 4795465.000000; 
2321; 95964; 4798215.000000; 
2322; 95800; 4790550.000000; 
2323; 96056; 4803565.000000; 
2324; 95806; 4791115.000000; 
2325; 96055; 4803215.000000; 
2326; 95782; 4789500.000000; 
2327; 96052; 4803415.000000; 
2328; 95805; 4790465.000000; 
2329; 96059; 4803965.000000; 
2330; 95799; 4790600.000000; 
2331; 96061; 4803465.000000; 
2332; 95793; 4790515.000000; 
2333; 96057; 4803215.000000; 
2334; 95783; 4789850.000000; 
2335; 95927; 4796665.000000; 
2336; 95927; 4796765.000000; 
2337; 95787; 4789815.000000; 
2338; 96081; 4805015.000000; 
2339; 95794; 4790100.000000; 
2340; 96063; 4803465.000000; 
2341; 95802; 4790665.000000; 
2342; 96064; 4803615.000000; 
2343; 95684; 4784800.000000; 
2344; 96055; 4803015.000000; 
2345; 95794; 4790315.000000; 
2346; 96050; 4803265.000000; 
2347; 95804; 4790300.000000; 
2348; 96061; 4803715.000000; 
2349; 95799; 4790415.000000; 
2350; 95928; 4797065.000000; 
2351; 95917; 4795965.000000; 
2352; 95780; 4789600.000000; 
2353; 96082; 4804615.000000; 
2354; 95798; 4790365.000000; 
2355; 96052; 4803665.000000; 
2356; 95800; 4790400.000000; 
2357; 96042; 4802665.000000; 
2358; 95801; 4790565.000000; 
2359; 96112; 4806365.000000; 
2360; 95804; 4790250.000000; 
2361; 96046; 4803315.000000; 
2362; 95796; 4790615.000000; 
2363; 96049; 4802815.000000; 
2364; 95814; 4791100.000000; 
2365; 96263; 4813515.000000; 
2366; 95900; 4795315.000000; 
2367; 95804; 4790765.000000; 
2368; 96049; 4803015.000000; 
2369; 95788; 4790200.000000; 
2370; 96064; 4803765.000000; 
2371; 95790; 4790465.000000; 
2372; 96044; 4802915.000000; 
2373; 95645; 4783150.000000; 
2374; 96047; 4802915.000000; 
2375; 95801; 4790465.000000; 
2376; 96044; 4802815.000000; 
2377; 95795; 4790000.000000; 
2378; 96059; 4803665.000000; 
2379; 95790; 4790315.000000; 
2380; 95972; 4799315.000000; 
2381; 95864; 4793615.000000; 
2382; 95791; 4790150.000000; 
2383; 96060; 4803415.000000; 
2384; 95799; 4790615.000000; 
2385; 96070; 4803665.000000; 
2386; 95782; 4789700.000000; 
2387; 96040; 4803165.000000; 
2388; 95806; 4790565.000000; 
2389; 96050; 4803365.000000; 
2390; 95799; 4790500.000000; 
2391; 96055; 4803415.000000; 
2392; 95798; 4790415.000000; 
2393; 96039; 4802515.000000; 
2394; 95791; 4790300.000000; 
2395; 95906; 4795765.000000; 
2396; 95862; 4793165.000000; 
2397; 95810; 4791265.000000; 
2398; 96064; 4803415.000000; 
2399; 95796; 4790450.000000; 
2400; 96057; 4803465.000000; 
2401; 95793; 4790615.000000; 
2402; 96072; 4803865.000000; 
2403; 95664; 4783400.000000; 
2404; 96043; 4802965.000000; 
2405; 95794; 4790415.000000; 
2406; 96063; 4803765.000000; 
2407; 95806; 4790950.000000; 
2408; 96038; 4803315.000000; 
2409; 95799; 4790715.000000; 
2410; 95981; 4799565.000000; 
2411; 95863; 4793315.000000; 
2412; 95793; 4790100.000000; 
2413; 96081; 4804315.000000; 
2414; 95787; 4790365.000000; 
2415; 96053; 4803515.000000; 
2416; 95800; 4790800.000000; 
2417; 96062; 4803715.000000; 
2418; 95779; 4789515.000000; 
2419; 96115; 4806215.000000; 
2420; 95804; 4790700.000000; 
2421; 96025; 4802115.000000; 
2422; 95802; 4790365.000000; 
2423; 96078; 4804265.000000; 
2424; 95785; 4789850.000000; 
2425; 95977; 4799515.000000; 
2426; 95857; 4793015.000000; 
2427; 95796; 4790465.000000; 
2428; 96045; 4802915.000000; 
2429; 95803; 4790950.000000; 
2430; 96063; 4803665.000000; 
2431; 95791; 4790065.000000; 
2432; 96052; 4803215.000000; 
2433; 95648; 4782800.000000; 
2434; 96045; 4802965.000000; 
2435; 95812; 4791015.000000; 
2436; 96046; 4803015.000000; 
2437; 95813; 4791150.000000; 
2438; 96057; 4803315.000000; 
2439; 95796; 4790315.000000; 
2440; 95969; 4799415.000000; 
2441; 95832; 4792100.000000; 
2442; 95815; 4791365.000000; 
2443; 96056; 4802915.000000; 
2444; 95794; 4790265.000000; 
2445; 96064; 4804000.000000; 
2446; 95781; 4789415.000000; 
2447; 96054; 4803465.000000; 
2448; 95797; 4790715.000000; 
2449; 96043; 4802665.000000; 
2450; 95804; 4790750.000000; 
2451; 96053; 4803115.000000; 
2452; 95798; 4790365.000000; 
2453; 96064; 4803515.000000; 
2454; 95780; 4789650.000000; 
2455; 95996; 4800665.000000; 
2456; 95853; 4793065.000000; 
2457; 95812; 4791015.000000; 
2458; 96020; 4801300.000000; 
2459; 95805; 4790415.000000; 
2460; 96057; 4803965.000000; 
2461; 95798; 4790215.000000; 
2462; 96047; 4802950.000000; 
2463; 95641; 4782365.000000; 
2464; 96043; 4803015.000000; 
2465; 95791; 4789965.000000; 
2466; 96038; 4802200.000000; 
2467; 95571; 4779465.000000; 
2468; 96050; 4803315.000000; 
2469; 95790; 4789915.000000; 
2470; 96011; 4801000.000000; 
2471; 95817; 4790915.000000; 
2472; 95827; 4792465.000000; 
2473; 96028; 4801515.000000; 
2474; 95796; 4790400.000000; 
2475; 96060; 4803365.000000; 
2476; 95772; 4789115.000000; 
2477; 96067; 4803715.000000; 
2478; 95785; 4789900.000000; 
2479; 96116; 4806365.000000; 
2480; 95807; 4791015.000000; 
2481; 96053; 4802765.000000; 
2482; 95792; 4789800.000000; 
2483; 96049; 4803315.000000; 
2484; 95796; 4790165.000000; 
2485; 96030; 4802115.000000; 
2486; 95812; 4790865.000000; 
2487; 95832; 4791950.000000; 
2488; 96016; 4801215.000000; 
2489; 95796; 4790015.000000; 
2490; 96053; 4803265.000000; 
2491; 95796; 4790500.000000; 
2492; 96059; 4803465.000000; 
2493; 95610; 4780765.000000; 
2494; 96050; 4803415.000000; 
2495; 95806; 4790950.000000; 
2496; 96049; 4802515.000000; 
2497; 95796; 4790465.000000; 
2498; 96058; 4803615.000000; 
2499; 95786; 4789900.000000; 
2500; 96030; 4802115.000000; 
2501; 95818; 4791215.000000; 
2502; 95832; 4792215.000000; 
2503; 96015; 4801050.000000; 
2504; 95798; 4790415.000000; 
2505; 96044; 4802865.000000; 
2506; 95802; 4790515.000000; 
2507; 96058; 4803700.000000; 
2508; 95793; 4790115.000000; 
2509; 96040; 4802565.000000; 
2510; 95805; 4790865.000000; 
2511; 96044; 4802450.000000; 
2512; 95787; 4790265.000000; 
2513; 96047; 4802815.000000; 
2514; 95792; 4789965.000000; 
2515; 96042; 4802565.000000; 
2516; 95781; 4789550.000000; 
2517; 95845; 4793015.000000; 
2518; 95997; 4800115.000000; 
2519; 95805; 4790815.000000; 
2520; 96064; 4804000.000000; 
2521; 95800; 4790265.000000; 
2522; 96038; 4802515.000000; 
2523; 95618; 4781665.000000; 
2524; 96054; 4803500.000000; 
2525; 95797; 4790315.000000; 
2526; 96047; 4802715.000000; 
2527; 95796; 4790565.000000; 
2528; 96056; 4803150.000000; 
2529; 95809; 4790865.000000; 
2530; 95895; 4795515.000000; 
2531; 95827; 4791615.000000; 
2532; 95818; 4791700.000000; 
2533; 96027; 4801615.000000; 
2534; 95797; 4790265.000000; 
2535; 96049; 4803015.000000; 
2536; 95798; 4790800.000000; 
2537; 96058; 4803265.000000; 
2538; 95768; 4789215.000000; 
2539; 96225; 4811665.000000; 
2540; 95792; 4790165.000000; 
2541; 96024; 4801150.000000; 
2542; 95801; 4790765.000000; 
2543; 96070; 4804015.000000; 
2544; 95786; 4790215.000000; 
2545; 96027; 4801800.000000; 
2546; 95806; 4790765.000000; 
2547; 95850; 4792965.000000; 
2548; 96011; 4800765.000000; 
2549; 95780; 4789450.000000; 
2550; 96072; 4804115.000000; 
2551; 95796; 4790365.000000; 
2552; 96044; 4802265.000000; 
2553; 95680; 4784900.000000; 
2554; 96052; 4803165.000000; 
2555; 95791; 4790165.000000; 
2556; 96047; 4802565.000000; 
2557; 95786; 4790300.000000; 
2558; 96046; 4802765.000000; 
2559; 95795; 4790015.000000; 
2560; 96036; 4802465.000000; 
2561; 95800; 4790450.000000; 
2562; 95848; 4793015.000000; 
2563; 96010; 4800915.000000; 
2564; 95800; 4790615.000000; 
2565; 96042; 4803065.000000; 
2566; 95771; 4789250.000000; 
2567; 96060; 4803615.000000; 
2568; 95794; 4790465.000000; 
2569; 96060; 4803615.000000; 
2570; 95784; 4790300.000000; 
2571; 96058; 4804415.000000; 
2572; 95791; 4790165.000000; 
2573; 96046; 4802715.000000; 
2574; 95782; 4789765.000000; 
2575; 96052; 4803200.000000; 
2576; 95806; 4790715.000000; 
2577; 95858; 4793665.000000; 
2578; 96009; 4800715.000000; 
2579; 95786; 4789900.000000; 
2580; 96061; 4803315.000000; 
2581; 95790; 4790365.000000; 
2582; 96051; 4802865.000000; 
2583; 95611; 4781000.000000; 
2584; 96063; 4804115.000000; 
2585; 95792; 4789965.000000; 
2586; 96056; 4803315.000000; 
2587; 95802; 4790350.000000; 
2588; 96050; 4803165.000000; 
2589; 95786; 4789665.000000; 
2590; 96052; 4803465.000000; 
2591; 95802; 4790150.000000; 
2592; 95876; 4794565.000000; 
2593; 95981; 4799065.000000; 
2594; 95807; 4790915.000000; 
2595; 96072; 4804315.000000; 
2596; 95801; 4790450.000000; 
2597; 96057; 4803565.000000; 
2598; 95792; 4790165.000000; 
2599; 96084; 4804865.000000; 
2600; 95779; 4789750.000000; 
2601; 96066; 4804065.000000; 
2602; 95803; 4790415.000000; 
2603; 96063; 4803615.000000; 
2604; 95778; 4789300.000000; 
2605; 96058; 4804015.000000; 
2606; 95794; 4790015.000000; 
2607; 95886; 4795015.000000; 
2608; 95967; 4798800.000000; 
2609; 95786; 4789765.000000; 
2610; 96051; 4802765.000000; 
2611; 95781; 4789965.000000; 
2612; 96059; 4803600.000000; 
2613; 95646; 4782465.000000; 
2614; 96058; 4803765.000000; 
2615; 95795; 4790265.000000; 
2616; 96063; 4803600.000000; 
2617; 95787; 4789965.000000; 
2618; 96063; 4803965.000000; 
2619; 95787; 4789815.000000; 
2620; 96045; 4803165.000000; 
2621; 95793; 4790300.000000; 
2622; 95876; 4794515.000000; 
2623; 95967; 4798765.000000; 
2624; 95793; 4790115.000000; 
2625; 96061; 4803750.000000; 
2626; 95796; 4790065.000000; 
2627; 96045; 4802965.000000; 
2628; 95797; 4790465.000000; 
2629; 96045; 4802900.000000; 
2630; 95808; 4791115.000000; 
2631; 96046; 4803065.000000; 
2632; 95795; 4790015.000000; 
2633; 96046; 4803050.000000; 
2634; 95799; 4790365.000000; 
2635; 96068; 4803865.000000; 
2636; 95784; 4789665.000000; 
2637; 95877; 4794450.000000; 
2638; 95977; 4799115.000000; 
2639; 95790; 4790065.000000; 
2640; 96047; 4802865.000000; 
2641; 95795; 4790100.000000; 
2642; 96028; 4802015.000000; 
2643; 95688; 4784965.000000; 
2644; 96051; 4803265.000000; 
2645; 95806; 4790715.000000; 
2646; 95180; 4759500.000000; 
2647; 95803; 4790665.000000; 
2648; 96056; 4803265.000000; 
2649; 95797; 4790315.000000; 
2650; 96014; 4801600.000000; 
2651; 95840; 4792365.000000; 
2652; 95820; 4791615.000000; 
2653; 96026; 4801565.000000; 
2654; 95787; 4789800.000000; 
2655; 95983; 4799715.000000; 
2656; 95785; 4790115.000000; 
2657; 96040; 4802515.000000; 
2658; 95778; 4789600.000000; 
2659; 96117; 4806215.000000; 
2660; 95795; 4790465.000000; 
2661; 96045; 4803015.000000; 
2662; 95780; 4789400.000000; 
2663; 96070; 4804115.000000; 
2664; 95789; 4789765.000000; 
2665; 96032; 4802265.000000; 
2666; 95813; 4790800.000000; 
2667; 95826; 4791815.000000; 
2668; 96024; 4801465.000000; 
2669; 95798; 4790365.000000; 
2670; 96057; 4803615.000000; 
2671; 95780; 4789500.000000; 
2672; 96064; 4803665.000000; 
2673; 95652; 4783165.000000; 
2674; 96056; 4803500.000000; 
2675; 95777; 4789515.000000; 
2676; 96058; 4803115.000000; 
2677; 95784; 4789965.000000; 
2678; 96047; 4803015.000000; 
2679; 95793; 4790450.000000; 
2680; 96039; 4802565.000000; 
2681; 95816; 4790865.000000; 
2682; 95830; 4791965.000000; 
2683; 96057; 4803000.000000; 
2684; 95774; 4789465.000000; 
2685; 96034; 4802715.000000; 
2686; 95790; 4790100.000000; 
2687; 96056; 4803265.000000; 
2688; 95796; 4790565.000000; 
2689; 96057; 4803215.000000; 
2690; 95805; 4790615.000000; 
2691; 96060; 4803900.000000; 
2692; 95798; 4790615.000000; 
2693; 96055; 4803215.000000; 
2694; 95796; 4790465.000000; 
2695; 96036; 4802400.000000; 
2696; 95797; 4789915.000000; 
2697; 95858; 4793615.000000; 
2698; 96008; 4800615.000000; 
2699; 95791; 4790050.000000; 
2700; 96080; 4804515.000000; 
2701; 95808; 4790915.000000; 
2702; 96062; 4803615.000000; 
2703; 95671; 4784350.000000; 
2704; 96053; 4803315.000000; 
2705; 95800; 4790015.000000; 
2706; 96051; 4803415.000000; 
2707; 95809; 4791100.000000; 
2708; 96066; 4803765.000000; 
2709; 95781; 4789465.000000; 
2710; 96044; 4803115.000000; 
2711; 95792; 4790015.000000; 
2712; 95855; 4793300.000000; 
2713; 96003; 4800265.000000; 
2714; 95800; 4790415.000000; 
2715; 96070; 4804265.000000; 
2716; 95796; 4790400.000000; 
2717; 96048; 4803715.000000; 
2718; 95785; 4789865.000000; 
2719; 96116; 4806415.000000; 
2720; 95806; 4791050.000000; 
2721; 96067; 4803765.000000; 
2722; 95793; 4790365.000000; 
2723; 96037; 4802215.000000; 
2724; 95794; 4790165.000000; 
2725; 96045; 4802800.000000; 
2726; 95811; 4791015.000000; 
2727; 95868; 4793965.000000; 
2728; 96003; 4799965.000000; 
2729; 95781; 4789650.000000; 
2730; 96061; 4803865.000000; 
2731; 95809; 4790915.000000; 
2732; 96054; 4803515.000000; 
2733; 95678; 4784700.000000; 
2734; 96049; 4802815.000000; 
2735; 95783; 4789765.000000; 
2736; 96056; 4803115.000000; 
2737; 95793; 4790350.000000; 
2738; 96056; 4803315.000000; 
2739; 95776; 4789265.000000; 
2740; 96063; 4803915.000000; 
2741; 95795; 4790300.000000; 
2742; 95861; 4793715.000000; 
2743; 95989; 4799665.000000; 
2744; 95806; 4790865.000000; 
2745; 96061; 4803315.000000; 
2746; 95794; 4790450.000000; 
2747; 96032; 4802265.000000; 
2748; 95785; 4789465.000000; 
2749; 96058; 4803565.000000; 
2750; 95786; 4789800.000000; 
2751; 96043; 4803315.000000; 
2752; 95797; 4790415.000000; 
2753; 96068; 4803965.000000; 
2754; 95798; 4790250.000000; 
2755; 96057; 4803665.000000; 
2756; 95788; 4789965.000000; 
2757; 95889; 4795065.000000; 
2758; 95987; 4799515.000000; 
2759; 95783; 4789500.000000; 
2760; 96068; 4804165.000000; 
2761; 95796; 4790115.000000; 
2762; 96036; 4802415.000000; 
2763; 95698; 4785650.000000; 
2764; 96063; 4803465.000000; 
2765; 95790; 4790015.000000; 
2766; 96057; 4803515.000000; 
2767; 95590; 4780450.000000; 
2768; 96052; 4803165.000000; 
2769; 95801; 4790515.000000; 
2770; 96058; 4803865.000000; 
2771; 95800; 4790300.000000; 
2772; 95881; 4794915.000000; 
2773; 95964; 4798365.000000; 
2774; 95798; 4790765.000000; 
2775; 97074; 4854415.000000; 
2776; 97162; 4858365.000000; 
2777; 96313; 4816065.000000; 
2778; 95794; 4790150.000000; 
2779; 96138; 4807315.000000; 
2780; 95792; 4789815.000000; 
2781; 96083; 4804765.000000; 
2782; 95788; 4789900.000000; 
2783; 96058; 4803615.000000; 
2784; 95765; 4788765.000000; 
2785; 96058; 4803565.000000; 
2786; 95802; 4790500.000000; 
2787; 95965; 4798615.000000; 
2788; 95852; 4792765.000000; 
2789; 95796; 4790265.000000; 
2790; 96068; 4804150.000000; 
2791; 95794; 4790315.000000; 
2792; 96048; 4803065.000000; 
2793; 95672; 4784215.000000; 
2794; 96054; 4803200.000000; 
2795; 95793; 4790265.000000; 
2796; 96062; 4803415.000000; 
2797; 95799; 4791015.000000; 
2798; 96067; 4803815.000000; 
2799; 95780; 4789500.000000; 
2800; 96044; 4802815.000000; 
2801; 95804; 4790415.000000; 
2802; 95954; 4798315.000000; 
2803; 95885; 4794550.000000; 
2804; 95805; 4790565.000000; 
2805; 96307; 4815915.000000; 
2806; 96105; 4805665.000000; 
2807; 96099; 4805565.000000; 
2808; 95808; 4790900.000000; 
2809; 96052; 4802965.000000; 
2810; 95801; 4790615.000000; 
2811; 96051; 4803115.000000; 
2812; 95796; 4790450.000000; 
2813; 96057; 4803165.000000; 
2814; 95786; 4789715.000000; 
2815; 96061; 4803565.000000; 
2816; 95794; 4790550.000000; 
2817; 95979; 4799565.000000; 
2818; 95851; 4793015.000000; 
2819; 95799; 4790515.000000; 
2820; 96062; 4803450.000000; 
2821; 95799; 4790365.000000; 
2822; 96073; 4804215.000000; 
2823; 95702; 4785415.000000; 
2824; 96056; 4803365.000000; 
2825; 95786; 4789750.000000; 
2826; 96054; 4802965.000000; 
2827; 95807; 4790815.000000; 
2828; 96059; 4803465.000000; 
2829; 95781; 4789850.000000; 
2830; 95920; 4796665.000000; 
2831; 95798; 4790465.000000; 
2832; 95981; 4799565.000000; 
2833; 95870; 4793400.000000; 
2834; 95794; 4790415.000000; 
2835; 96047; 4803115.000000; 
2836; 95797; 4790465.000000; 
2837; 96051; 4803100.000000; 
2838; 95794; 4789915.000000; 
2839; 96172; 4809415.000000; 
2840; 95804; 4790665.000000; 
2841; 95962; 4798515.000000; 
2842; 95799; 4790400.000000; 
2843; 96056; 4803465.000000; 
2844; 95793; 4790215.000000; 
2845; 96049; 4803415.000000; 
2846; 95807; 4790750.000000; 
2847; 96023; 4801615.000000; 
2848; 95823; 4791415.000000; 
2849; 95807; 4790865.000000; 
2850; 96049; 4802650.000000; 
2851; 95799; 4790615.000000; 
2852; 96061; 4803465.000000; 
2853; 95646; 4782865.000000; 
2854; 96068; 4803865.000000; 
2855; 95789; 4789800.000000; 
2856; 96031; 4802015.000000; 
2857; 95800; 4790415.000000; 
2858; 96058; 4803615.000000; 
2859; 95798; 4790550.000000; 
2860; 96045; 4803365.000000; 
2861; 95787; 4790115.000000; 
2862; 95995; 4800265.000000; 
2863; 95861; 4793300.000000; 
2864; 95769; 4789365.000000; 
2865; 96070; 4803865.000000; 
2866; 95786; 4790115.000000; 
2867; 96072; 4804000.000000; 
2868; 95788; 4790215.000000; 
2869; 96056; 4803265.000000; 
2870; 95801; 4790715.000000; 
2871; 96050; 4803000.000000; 
2872; 95797; 4790365.000000; 
2873; 96036; 4802515.000000; 
2874; 95801; 4789915.000000; 
2875; 96051; 4803465.000000; 
2876; 95778; 4789600.000000; 
2877; 95999; 4800415.000000; 
2878; 95858; 4793215.000000; 
2879; 95782; 4789915.000000; 
