Time Scale; Number of Packets; Total data; 
392; 876230; 43921926.000000; 
393; 869984; 43617154.000000; 
394; 914867; 45844661.000000; 
395; 913991; 45809935.000000; 
396; 920450; 46131347.000000; 
397; 920990; 46164665.000000; 
398; 918248; 46030488.000000; 
399; 917779; 45983461.000000; 
400; 920714; 46149616.000000; 
401; 921138; 46169915.000000; 
402; 917287; 45988646.000000; 
403; 916650; 45963042.000000; 
404; 924200; 46329725.000000; 
405; 921605; 46200076.000000; 
406; 919899; 46095534.000000; 
407; 919907; 46120082.000000; 
408; 909132; 45566230.000000; 
409; 916482; 45933867.000000; 
410; 915726; 45893102.000000; 
411; 916409; 45914072.000000; 
412; 934210; 46839204.000000; 
413; 948475; 47527513.000000; 
414; 938267; 47041464.000000; 
415; 917571; 46012510.000000; 
416; 912342; 45743973.000000; 
417; 920267; 46115577.000000; 
418; 914941; 45849532.000000; 
419; 885110; 44353432.000000; 
420; 845601; 42382580.000000; 
421; 888412; 44538913.000000; 
422; 914746; 45850487.000000; 
423; 917324; 45974178.000000; 
424; 894264; 44834053.000000; 
425; 910389; 45638507.000000; 
426; 907042; 45456336.000000; 
427; 909058; 45569634.000000; 
428; 908242; 45520039.000000; 
429; 914833; 45844096.000000; 
430; 912659; 45735505.000000; 
431; 916644; 45942073.000000; 
432; 886177; 44411838.000000; 
433; 911351; 45678295.000000; 
434; 921480; 46188438.000000; 
435; 921031; 46170294.000000; 
436; 914626; 45842160.000000; 
437; 919833; 46102335.000000; 
438; 938697; 47045827.000000; 
439; 940400; 47144752.000000; 
440; 913780; 45803665.000000; 
441; 915202; 45868469.000000; 
442; 912612; 45763347.000000; 
443; 909041; 45554111.000000; 
444; 913498; 45782790.000000; 
445; 914283; 45822679.000000; 
446; 914812; 45844768.000000; 
447; 913681; 45795930.000000; 
448; 897466; 44967616.000000; 
449; 894317; 44825363.000000; 
450; 881345; 44209130.000000; 
451; 903810; 45303737.000000; 
452; 904040; 45302402.000000; 
453; 916397; 45925213.000000; 
454; 897534; 44990710.000000; 
455; 907510; 45505216.000000; 
456; 903615; 45302599.000000; 
457; 899428; 45089352.000000; 
458; 914667; 45835616.000000; 
459; 916454; 45936050.000000; 
460; 912493; 45728156.000000; 
461; 912891; 45740661.000000; 
462; 858201; 43012664.000000; 
463; 908742; 45555487.000000; 
464; 941484; 47181170.000000; 
465; 938948; 47067405.000000; 
466; 898113; 45010518.000000; 
467; 892776; 44744239.000000; 
468; 899083; 45066653.000000; 
469; 914225; 45825539.000000; 
470; 905364; 45363002.000000; 
471; 896638; 44944864.000000; 
472; 909997; 45620778.000000; 
473; 911447; 45677962.000000; 
474; 917580; 45978496.000000; 
475; 918918; 46058025.000000; 
476; 910445; 45623803.000000; 
477; 910660; 45639346.000000; 
478; 906490; 45432701.000000; 
479; 917817; 45994710.000000; 
480; 919196; 46065998.000000; 
481; 919925; 46117725.000000; 
482; 896673; 44942524.000000; 
483; 913593; 45780114.000000; 
484; 914395; 45840253.000000; 
485; 907787; 45492206.000000; 
486; 896364; 44923775.000000; 
487; 899616; 45086463.000000; 
488; 903061; 45259571.000000; 
489; 926114; 46413451.000000; 
490; 929723; 46596443.000000; 
491; 918283; 46024889.000000; 
492; 890160; 44610914.000000; 
493; 868462; 43517049.000000; 
494; 902166; 45232397.000000; 
495; 908147; 45505854.000000; 
496; 909743; 45605632.000000; 
497; 895492; 44898593.000000; 
498; 908780; 45537381.000000; 
499; 916872; 45945063.000000; 
500; 913455; 45782420.000000; 
501; 911859; 45700460.000000; 
502; 911529; 45683152.000000; 
503; 914578; 45859293.000000; 
504; 917939; 45994352.000000; 
505; 916630; 45945362.000000; 
506; 918770; 46044836.000000; 
507; 904321; 45330073.000000; 
508; 897425; 44980899.000000; 
509; 919169; 46061980.000000; 
510; 920331; 46125784.000000; 
511; 918453; 46042504.000000; 
512; 914752; 45862947.000000; 
513; 913864; 45820353.000000; 
514; 907309; 45481608.000000; 
515; 938208; 47028397.000000; 
516; 915007; 45860886.000000; 
517; 921652; 46195732.000000; 
518; 919908; 46115250.000000; 
519; 916677; 45937162.000000; 
520; 915486; 45887525.000000; 
521; 916046; 45890634.000000; 
522; 915207; 45882143.000000; 
523; 900945; 45153327.000000; 
524; 903759; 45307373.000000; 
525; 888060; 44535163.000000; 
526; 909881; 45619672.000000; 
527; 914016; 45804487.000000; 
528; 887901; 44492976.000000; 
529; 895912; 44889208.000000; 
530; 916929; 45966703.000000; 
531; 915660; 45903315.000000; 
532; 908141; 45519276.000000; 
533; 913679; 45792179.000000; 
534; 913111; 45775617.000000; 
535; 919160; 46081151.000000; 
536; 902914; 45245266.000000; 
537; 917149; 45975668.000000; 
538; 910694; 45639796.000000; 
539; 907725; 45489121.000000; 
540; 928437; 46528502.000000; 
541; 904598; 45338722.000000; 
542; 871417; 43669588.000000; 
543; 877950; 44009901.000000; 
544; 838140; 42005726.000000; 
545; 886077; 44418283.000000; 
546; 923609; 46292594.000000; 
547; 919964; 46115173.000000; 
548; 920691; 46136484.000000; 
549; 905124; 45373816.000000; 
550; 888388; 44533855.000000; 
551; 925087; 46371225.000000; 
552; 913997; 45826601.000000; 
553; 897233; 44966187.000000; 
554; 903769; 45289586.000000; 
555; 915504; 45890537.000000; 
556; 908587; 45525403.000000; 
557; 920368; 46134993.000000; 
558; 920483; 46123444.000000; 
559; 919360; 46079206.000000; 
560; 899902; 45132738.000000; 
561; 878526; 44045143.000000; 
562; 858429; 43013111.000000; 
563; 899314; 45072973.000000; 
564; 897160; 44969660.000000; 
565; 882194; 44234870.000000; 
566; 863066; 43264497.000000; 
567; 854624; 42853975.000000; 
568; 911099; 45652779.000000; 
569; 929575; 46586625.000000; 
570; 895287; 44876340.000000; 
571; 899767; 45091060.000000; 
572; 897611; 44984344.000000; 
573; 910017; 45607412.000000; 
574; 911033; 45656721.000000; 
575; 914255; 45822929.000000; 
576; 922796; 46254423.000000; 
577; 921903; 46202940.000000; 
578; 921967; 46208988.000000; 
579; 926200; 46429147.000000; 
580; 932210; 46713406.000000; 
581; 932428; 46741178.000000; 
582; 932549; 46742397.000000; 
583; 932308; 46720556.000000; 
584; 891594; 44686908.000000; 
585; 850447; 42620801.000000; 
586; 857709; 42984640.000000; 
587; 907120; 45459225.000000; 
588; 906848; 45449079.000000; 
589; 906166; 45422986.000000; 
590; 906011; 45396617.000000; 
591; 914229; 45838899.000000; 
