Time Scale; Number of Packets; Total data; 
414; 2240997; 112249575.000000; 
415; 2209111; 110652168.000000; 
416; 2251607; 112783860.000000; 
417; 2208282; 110606128.000000; 
418; 2261547; 113294514.000000; 
419; 2214358; 110927091.000000; 
420; 2262632; 113349555.000000; 
421; 2207040; 110547258.000000; 
422; 2253309; 112867123.000000; 
423; 2198850; 110153974.000000; 
424; 2251650; 112783983.000000; 
425; 2250148; 112708616.000000; 
426; 2240189; 112211006.000000; 
427; 2255336; 112974517.000000; 
428; 2208898; 110659672.000000; 
429; 2256049; 113004565.000000; 
430; 2201550; 110274641.000000; 
431; 2251398; 112768058.000000; 
432; 2215273; 110958689.000000; 
433; 2260214; 113237604.000000; 
434; 2204601; 110429547.000000; 
435; 2255386; 112974214.000000; 
436; 2195182; 109955669.000000; 
437; 2246161; 112509634.000000; 
438; 2238152; 112108515.000000; 
439; 4469759; 111795479.000000; 
440; 2252332; 112816958.000000; 
441; 2206244; 110510277.000000; 
442; 2251888; 112795923.000000; 
443; 2232697; 111842420.000000; 
444; 2260652; 113246271.000000; 
445; 2216997; 111045362.000000; 
446; 4481983; 113448671.000000; 
447; 2210400; 110713090.000000; 
448; 2259950; 113209463.000000; 
449; 2247433; 112568536.000000; 
450; 4493444; 112495137.000000; 
451; 2248523; 112628199.000000; 
452; 2197225; 110062597.000000; 
453; 2246503; 112527485.000000; 
454; 2223012; 111337667.000000; 
455; 2247293; 112567983.000000; 
456; 2207379; 110582304.000000; 
457; 2262605; 113328709.000000; 
458; 2210269; 110708563.000000; 
459; 2264906; 113451747.000000; 
460; 4485005; 111199445.000000; 
461; 2245957; 112517066.000000; 
462; 2256187; 113006480.000000; 
463; 2203993; 110400280.000000; 
464; 2253308; 112866223.000000; 
465; 2220480; 111222226.000000; 
466; 2245794; 112507485.000000; 
467; 2199862; 110189662.000000; 
468; 4451459; 112778168.000000; 
469; 2223113; 111350534.000000; 
470; 2258696; 113137450.000000; 
471; 2212317; 110835192.000000; 
472; 4477561; 113460230.000000; 
473; 2241316; 112268147.000000; 
474; 2226345; 111515700.000000; 
475; 2267459; 113573120.000000; 
476; 2219991; 111207864.000000; 
477; 2256735; 113041538.000000; 
478; 4465215; 110632313.000000; 
479; 2263380; 113372929.000000; 
480; 2220933; 111237019.000000; 
481; 2247939; 112620455.000000; 
482; 2211682; 110777472.000000; 
483; 2242966; 112346995.000000; 
484; 2228819; 111640261.000000; 
485; 2208455; 110618428.000000; 
486; 2238486; 112126621.000000; 
487; 2187577; 109575317.000000; 
488; 2246354; 112521981.000000; 
489; 2207419; 110572022.000000; 
490; 2250446; 112725404.000000; 
491; 2209602; 110671695.000000; 
492; 2252469; 112847398.000000; 
493; 2215064; 110950856.000000; 
494; 2250280; 112713627.000000; 
495; 2204543; 110423529.000000; 
496; 2237355; 112065881.000000; 
497; 2247689; 112601588.000000; 
