Time Scale; Number of Packets; Total data; 
401; 521762; 391501026.000000; 
402; 499900; 375068408.000000; 
403; 610119; 457886820.000000; 
404; 532574; 399405156.000000; 
405; 483859; 363334497.000000; 
406; 635375; 476916962.000000; 
407; 583699; 437922731.000000; 
408; 514281; 385533266.000000; 
409; 631160; 473558882.000000; 
410; 595173; 445605202.000000; 
411; 556549; 417656597.000000; 
412; 583669; 438115299.000000; 
413; 614772; 461095050.000000; 
414; 546984; 411021148.000000; 
415; 607748; 455950762.000000; 
416; 586337; 440476492.000000; 
417; 552586; 414600192.000000; 
418; 633001; 475457698.000000; 
419; 576238; 433227359.000000; 
420; 479522; 359921187.000000; 
421; 598913; 449194382.000000; 
422; 617569; 462869014.000000; 
423; 471978; 353053776.000000; 
424; 662107; 497464670.000000; 
425; 641830; 481312572.000000; 
426; 533295; 400910855.000000; 
427; 634976; 476877661.000000; 
428; 559542; 420232120.000000; 
429; 534971; 402216163.000000; 
430; 635324; 476612398.000000; 
431; 593159; 445000946.000000; 
432; 489569; 367664704.000000; 
433; 616374; 463362850.000000; 
434; 568257; 426497170.000000; 
435; 454860; 341086719.000000; 
436; 592114; 445427262.000000; 
437; 559090; 418778874.000000; 
438; 484989; 363642139.000000; 
439; 630250; 473463624.000000; 
440; 614274; 460822733.000000; 
441; 518512; 388378117.000000; 
442; 584431; 439301568.000000; 
443; 595739; 446383221.000000; 
444; 502243; 376781489.000000; 
445; 615515; 461508567.000000; 
446; 557648; 418829525.000000; 
447; 468680; 351951917.000000; 
448; 676316; 506714503.000000; 
449; 573362; 430354451.000000; 
450; 492825; 370097689.000000; 
451; 656637; 492603150.000000; 
452; 684458; 512618563.000000; 
453; 488145; 366427362.000000; 
454; 684471; 514641232.000000; 
455; 576329; 431550075.000000; 
456; 469067; 351986454.000000; 
457; 627166; 470015429.000000; 
458; 579161; 434000101.000000; 
459; 486922; 365577947.000000; 
460; 596053; 447183879.000000; 
461; 615915; 461679604.000000; 
462; 482970; 362377015.000000; 
463; 613497; 461273455.000000; 
464; 576999; 432961544.000000; 
465; 453922; 340813658.000000; 
466; 571896; 429557159.000000; 
467; 652950; 490284082.000000; 
468; 484193; 364293111.000000; 
469; 647119; 485415430.000000; 
470; 632558; 475877583.000000; 
471; 501400; 376426154.000000; 
472; 638814; 479504284.000000; 
473; 611195; 458927818.000000; 
474; 446998; 335243106.000000; 
475; 598013; 449146879.000000; 
476; 611226; 458028808.000000; 
477; 476792; 358131803.000000; 
478; 576993; 433688798.000000; 
479; 578730; 435154764.000000; 
480; 474434; 356000392.000000; 
481; 609644; 457706052.000000; 
482; 612751; 460442203.000000; 
483; 488571; 366729887.000000; 
484; 643631; 482610787.000000; 
485; 580244; 435486863.000000; 
486; 490609; 367603294.000000; 
487; 623980; 468565717.000000; 
488; 660067; 495475618.000000; 
489; 523016; 391364168.000000; 
490; 549142; 412982327.000000; 
491; 577211; 432796629.000000; 
492; 517136; 388120123.000000; 
493; 589340; 442259194.000000; 
494; 593359; 446024488.000000; 
495; 489156; 367301463.000000; 
496; 525235; 394261173.000000; 
497; 575807; 432882230.000000; 
498; 527714; 396931093.000000; 
499; 598956; 448308073.000000; 
500; 638836; 479914427.000000; 
501; 529788; 397142784.000000; 
502; 632926; 475320040.000000; 
503; 660153; 495973119.000000; 
504; 517905; 388640833.000000; 
505; 545371; 410255585.000000; 
506; 632426; 475519714.000000; 
507; 495577; 372267124.000000; 
508; 551947; 413731594.000000; 
509; 594334; 446140025.000000; 
510; 490965; 368980503.000000; 
511; 604538; 453772397.000000; 
512; 683251; 512633711.000000; 
513; 508720; 382154673.000000; 
514; 603876; 453684614.000000; 
515; 581204; 436240698.000000; 
516; 539662; 404205146.000000; 
517; 533899; 401292325.000000; 
518; 653908; 491221867.000000; 
519; 544218; 409049169.000000; 
520; 548417; 411902271.000000; 
521; 634715; 477382027.000000; 
522; 560572; 420599491.000000; 
523; 539631; 405551842.000000; 
524; 581518; 436392578.000000; 
525; 514711; 385863628.000000; 
526; 624466; 468936043.000000; 
527; 666152; 499643543.000000; 
528; 533262; 400482332.000000; 
529; 622494; 467802858.000000; 
530; 639615; 480354852.000000; 
531; 478746; 359568552.000000; 
532; 538620; 404991426.000000; 
533; 577424; 433813834.000000; 
534; 472386; 354874022.000000; 
535; 549693; 411480068.000000; 
536; 592378; 445027847.000000; 
537; 479037; 359955844.000000; 
538; 545129; 408782046.000000; 
539; 582060; 437624218.000000; 
540; 532828; 399388835.000000; 
541; 568405; 426138644.000000; 
542; 576908; 433241593.000000; 
543; 588340; 441856460.000000; 
544; 516424; 387458367.000000; 
545; 583126; 437995925.000000; 
546; 514950; 387607865.000000; 
547; 569722; 428277054.000000; 
548; 596861; 448424032.000000; 
549; 532426; 399723154.000000; 
550; 527181; 395708058.000000; 
551; 633204; 474629056.000000; 
552; 541764; 407170403.000000; 
553; 567753; 426096496.000000; 
554; 635929; 477865685.000000; 
555; 528659; 396238715.000000; 
556; 583224; 438078278.000000; 
557; 576034; 432810351.000000; 
558; 498254; 374323082.000000; 
559; 574332; 430282348.000000; 
560; 634586; 476229496.000000; 
561; 501619; 376735088.000000; 
562; 591505; 444274493.000000; 
563; 596010; 447305747.000000; 
564; 560654; 421567974.000000; 
565; 628814; 472251830.000000; 
566; 631887; 473657747.000000; 
567; 531216; 398454010.000000; 
568; 587670; 441052493.000000; 
569; 648924; 486963709.000000; 
570; 499593; 374719301.000000; 
571; 528765; 397575596.000000; 
572; 616507; 462418293.000000; 
573; 502784; 377349903.000000; 
574; 591097; 443454371.000000; 
575; 624548; 468495696.000000; 
576; 500006; 375285389.000000; 
577; 529439; 397372119.000000; 
578; 576631; 432827194.000000; 
579; 514196; 385953210.000000; 
580; 531560; 398649914.000000; 
581; 586998; 440895124.000000; 
582; 523179; 392505051.000000; 
583; 543952; 408148370.000000; 
584; 610885; 458456604.000000; 
585; 458417; 344279829.000000; 
586; 533336; 400240553.000000; 
587; 575504; 432816383.000000; 
588; 504923; 379321331.000000; 
589; 542529; 407870668.000000; 
590; 560348; 420621574.000000; 
591; 468642; 351362720.000000; 
592; 533558; 400423606.000000; 
593; 523478; 392863827.000000; 
594; 500528; 375621785.000000; 
